Vendor Name,Vendor ID,Laptop Model Name,Laptop Model ID,Quoted Price (INR),Available Quantity,Delivery Time (Days),Specs Matching Score,Vendor Rating,Past Orders Count,Reliability Score,Vendor Email,Persona Role
Starline Distributors,V-642,ROG-6435,M-9140,141308,31,2,0.94,4.0,360,0.87,taylor-myers@suppliers.com,Business
Horizon Supplies,V-830,ROG-6435,M-9140,138523,15,7,0.94,3.8,255,0.88,taylor-myers@suppliers.com,Business
BrightTech Supplies,V-879,ROG-7222,M-9154,49596,75,7,0.88,3.5,438,0.8,galaxy@systems.com,Business
Starline Distributors,V-660,ROG-7222,M-9154,51304,46,6,0.88,4.1,373,0.84,galaxy@systems.com,Business
Horizon Supplies,V-502,Pavilion-5171,M-9186,110151,89,6,0.81,4.8,417,0.85,zenith@suppliers.com,Business
Elite Vendors,V-386,Pavilion-5171,M-9186,116402,45,4,0.81,5.0,295,0.82,zenith@suppliers.com,Business
BrightTech Supplies,V-126,ROG-6138,M-9206,100511,41,3,0.84,4.2,475,0.86,horizon@vendor.com,Office
Carpenter PLC,V-233,ROG-6138,M-9206,109822,45,5,0.84,3.6,462,0.9,horizon@vendor.com,Office
Carpenter PLC,V-733,Pavilion-1117,M-9273,98823,54,3,0.89,4.9,226,0.8,galaxy@traders.com,Gaming
Elite Vendors,V-283,Pavilion-1117,M-9273,102513,32,7,0.89,4.5,204,0.83,galaxy@traders.com,Gaming
Taylor-Myers,V-106,ROG-7723,M-9320,57884,44,6,0.94,4.2,331,0.8,zenith@retailers.com,Gaming
BrightTech Supplies,V-530,ROG-7723,M-9320,58419,95,2,0.94,3.7,333,0.85,zenith@retailers.com,Gaming
Carpenter PLC,V-900,Inspiron-6809,M-9325,125736,11,6,0.85,3.5,345,0.85,novatech@distributors.com,Student
Apex Retailers,V-979,Inspiron-6809,M-9325,111726,49,2,0.85,3.5,405,0.87,novatech@distributors.com,Student
Orion Technologies,V-496,MacBook-1922,M-9331,121617,99,5,0.88,3.9,307,0.82,brighttech@systems.com,Student
Galaxy Traders,V-699,MacBook-1922,M-9331,115985,27,3,0.88,3.8,456,0.79,brighttech@systems.com,Student
BrightTech Supplies,V-331,Pavilion-6484,M-9340,97561,90,6,0.87,4.9,406,0.85,galaxy@suppliers.com,Developer
Taylor-Myers,V-828,Pavilion-6484,M-9340,97087,14,2,0.87,4.1,336,0.82,galaxy@suppliers.com,Developer
Starline Distributors,V-282,ROG-8568,M-9370,97344,66,6,0.81,3.8,278,0.88,brighttech@traders.com,Developer
Horizon Supplies,V-564,ROG-8568,M-9370,107948,36,2,0.81,4.3,447,0.87,brighttech@traders.com,Developer
Orion Technologies,V-774,ROG-1380,M-9405,132130,14,6,0.86,4.4,393,0.88,elite@systems.com,Business
Carpenter PLC,V-503,ROG-1380,M-9405,136638,92,7,0.86,4.7,327,0.84,elite@systems.com,Business
Carpenter PLC,V-485,ThinkPad-8613,M-9412,130014,28,7,0.92,4.1,381,0.82,brighttech@systems.com,Office
Horizon Supplies,V-445,ThinkPad-8613,M-9412,143476,81,7,0.92,3.5,362,0.83,brighttech@systems.com,Office
BrightTech Supplies,V-987,Pavilion-9946,M-9425,111962,57,7,0.85,4.9,319,0.82,starline@suppliers.com,Student
Zenith Suppliers,V-603,Pavilion-9946,M-9425,119646,42,6,0.85,4.9,245,0.84,starline@suppliers.com,Student
Zenith Suppliers,V-351,ROG-1907,M-9430,84103,99,2,0.89,4.2,500,0.78,horizon@systems.com,Office
NovaTech Systems,V-411,ROG-1907,M-9430,82849,96,4,0.89,3.5,430,0.82,horizon@systems.com,Office
Taylor-Myers,V-748,ThinkPad-1541,M-9435,102078,44,2,0.81,3.5,460,0.78,horizon@distributors.com,Developer
Starline Distributors,V-258,ThinkPad-1541,M-9435,86979,29,7,0.81,3.5,400,0.78,horizon@distributors.com,Developer
Orion Technologies,V-665,ThinkPad-9204,M-9457,97249,63,2,0.8,4.8,303,0.84,elite@systems.com,Student
Apex Retailers,V-802,ThinkPad-9204,M-9457,106116,17,7,0.8,4.3,477,0.9,elite@systems.com,Student
NovaTech Systems,V-690,MacBook-7430,M-9505,129367,53,2,0.8,4.1,396,0.78,zenith@systems.com,Office
Zenith Suppliers,V-328,ROG-1206,M-9508,71832,10,3,0.89,3.5,437,0.84,galaxy@suppliers.com,Developer
NovaTech Systems,V-248,ROG-1206,M-9508,63727,48,6,0.89,3.5,359,0.78,galaxy@suppliers.com,Developer
Elite Vendors,V-370,ThinkPad-7104,M-9515,80358,43,4,0.88,4.8,427,0.84,zenith@suppliers.com,Student
BrightTech Supplies,V-364,ThinkPad-7104,M-9515,69624,77,7,0.88,4.1,401,0.85,zenith@suppliers.com,Student
NovaTech Systems,V-892,MacBook-9607,M-9518,100950,19,6,0.89,4.8,323,0.78,carpenter@vendor.com,Developer
Apex Retailers,V-718,MacBook-9607,M-9518,99598,50,7,0.89,4.8,409,0.78,carpenter@vendor.com,Developer
Carpenter PLC,V-638,ThinkPad-4486,M-9540,120414,46,5,0.89,4.3,232,0.85,taylor-myers@systems.com,Student
Elite Vendors,V-528,ThinkPad-4486,M-9540,127820,65,7,0.89,3.6,445,0.86,taylor-myers@systems.com,Student
Carpenter PLC,V-917,ROG-3683,M-9616,101182,49,4,0.82,4.4,305,0.83,horizon@supplies.com,Developer
Apex Retailers,V-911,ROG-3683,M-9616,107486,22,2,0.82,3.7,204,0.85,horizon@supplies.com,Developer
Galaxy Traders,V-638,Pavilion-5392,M-9620,125185,73,3,0.8,4.1,470,0.86,elite@distributors.com,Office
Apex Retailers,V-482,Pavilion-5392,M-9620,128728,62,6,0.8,4.4,372,0.89,elite@distributors.com,Office
Horizon Supplies,V-162,Pavilion-4196,M-9626,149843,48,7,0.93,3.6,392,0.78,zenith@systems.com,Student
Apex Retailers,V-893,Pavilion-4196,M-9626,160653,17,7,0.93,3.8,424,0.83,zenith@systems.com,Student
Orion Technologies,V-356,Inspiron-1425,M-9684,89426,81,6,0.81,3.8,318,0.83,novatech@supplies.com,Gaming
Galaxy Traders,V-989,Inspiron-1425,M-9684,80646,55,7,0.81,3.7,498,0.79,novatech@supplies.com,Gaming
Zenith Suppliers,V-984,ROG-6623,M-9727,141891,65,4,0.83,5.0,483,0.88,brighttech@distributors.com,Business
Horizon Supplies,V-687,ROG-6623,M-9727,130469,11,3,0.83,4.8,487,0.86,brighttech@distributors.com,Business
Zenith Suppliers,V-205,ThinkPad-4436,M-9730,137263,28,5,0.81,4.7,202,0.83,orion@retailers.com,Business
Apex Retailers,V-468,ThinkPad-4436,M-9730,139009,10,2,0.81,3.9,226,0.84,orion@retailers.com,Business
Elite Vendors,V-929,ROG-6475,M-9741,84851,68,5,0.93,4.5,216,0.78,orion@systems.com,Gaming
Zenith Suppliers,V-986,ROG-6475,M-9741,88012,36,3,0.93,4.4,399,0.78,orion@systems.com,Gaming
BrightTech Supplies,V-233,ThinkPad-2771,M-9756,120288,41,2,0.93,3.8,468,0.83,zenith@traders.com,Student
Taylor-Myers,V-376,ThinkPad-2771,M-9756,107838,46,5,0.93,3.5,374,0.78,zenith@traders.com,Student
Apex Retailers,V-967,MacBook-4603,M-9761,83990,13,4,0.83,4.3,359,0.89,starline@retailers.com,Office
Horizon Supplies,V-755,MacBook-4603,M-9761,76474,94,2,0.83,4.1,218,0.87,starline@retailers.com,Office
Horizon Supplies,V-664,Pavilion-1454,M-9792,60063,64,5,0.91,4.0,351,0.83,taylor-myers@suppliers.com,Student
NovaTech Systems,V-892,Pavilion-1454,M-9792,56427,59,5,0.91,4.1,252,0.86,taylor-myers@suppliers.com,Student
Starline Distributors,V-441,Inspiron-4648,M-9800,112814,29,7,0.9,4.7,335,0.81,apex@vendor.com,Office
Galaxy Traders,V-526,Inspiron-4648,M-9800,116090,40,5,0.9,3.9,483,0.9,apex@vendor.com,Office
Apex Retailers,V-676,ThinkPad-3122,M-9806,134019,95,4,0.87,3.7,352,0.9,brighttech@systems.com,Office
Carpenter PLC,V-283,ThinkPad-3122,M-9806,147668,65,6,0.87,3.5,488,0.9,brighttech@systems.com,Office
Horizon Supplies,V-357,ROG-6826,M-9809,87352,29,6,0.83,4.2,374,0.88,zenith@traders.com,Gaming
BrightTech Supplies,V-416,ROG-6826,M-9809,87072,84,5,0.83,5.0,305,0.9,zenith@traders.com,Gaming
Elite Vendors,V-869,Inspiron-4102,M-9838,73780,18,4,0.85,4.2,485,0.82,horizon@systems.com,Student
Galaxy Traders,V-137,Inspiron-4102,M-9838,70628,23,5,0.85,3.9,359,0.83,horizon@systems.com,Student
Apex Retailers,V-727,ROG-3023,M-9866,91469,58,3,0.93,3.8,215,0.83,carpenter@supplies.com,Student
NovaTech Systems,V-250,ROG-3023,M-9866,97297,38,3,0.93,3.9,484,0.9,carpenter@supplies.com,Student
Carpenter PLC,V-388,ThinkPad-8406,M-9867,135121,52,4,0.81,4.3,200,0.79,starline@distributors.com,Developer
NovaTech Systems,V-302,ThinkPad-8406,M-9867,122844,54,7,0.81,4.6,273,0.79,starline@distributors.com,Developer
Elite Vendors,V-208,ROG-7568,M-9893,136229,93,7,0.89,3.5,419,0.85,orion@distributors.com,Gaming
Apex Retailers,V-595,ROG-7568,M-9893,136583,55,2,0.89,3.7,208,0.85,orion@distributors.com,Gaming
Elite Vendors,V-393,Inspiron-8001,M-9932,107085,79,4,0.9,4.9,238,0.78,galaxy@distributors.com,Business
Orion Technologies,V-239,Inspiron-8001,M-9932,122094,34,5,0.9,4.6,287,0.79,galaxy@distributors.com,Business
Taylor-Myers,V-296,MacBook-5816,M-9934,93537,61,6,0.94,4.6,490,0.86,apex@traders.com,Office
Carpenter PLC,V-171,MacBook-5816,M-9934,93474,86,5,0.94,4.2,262,0.79,apex@traders.com,Office
BrightTech Supplies,V-354,Inspiron-7264,M-9967,66243,42,7,0.89,4.1,241,0.84,starline@supplies.com,Office
Elite Vendors,V-784,Inspiron-7264,M-9967,67841,15,5,0.89,4.6,235,0.9,starline@supplies.com,Office
NovaTech Systems,V-958,MacBook-3283,M-9971,69680,64,6,0.84,4.1,483,0.84,orion@systems.com,Gaming
Elite Vendors,V-604,MacBook-3283,M-9971,76198,52,6,0.84,3.8,218,0.86,orion@systems.com,Gaming
BrightTech Supplies,V-904,MacBook-5280,M-9974,120609,100,7,0.81,4.8,499,0.86,carpenter@systems.com,Gaming
Zenith Suppliers,V-179,MacBook-5280,M-9974,140240,37,6,0.81,4.4,235,0.86,carpenter@systems.com,Gaming
Orion Technologies,V-845,ROG-9850,M-9989,56223,64,4,0.81,3.5,461,0.89,starline@systems.com,Gaming
Taylor-Myers,V-355,ROG-9850,M-9989,61343,48,4,0.81,4.0,337,0.82,starline@systems.com,Gaming
Zenith Suppliers,V-160,ROG-1634,M-9997,121029,71,2,0.94,3.8,427,0.9,starline@traders.com,Office
Orion Technologies,V-285,ROG-1634,M-9997,111358,53,7,0.94,4.6,337,0.85,starline@traders.com,Office
