Vendor Name,Vendor ID,Laptop Model Name,Laptop Model ID,Quoted Price (INR),Available Quantity,Delivery Time (Days),Specs Matching Score,Vendor Rating,Past Orders Count,Reliability Score,Vendor Email,Persona Role
Carpenter PLC,V-163,ThinkPad-3696,M-7312,115498,30,5,0.94,4.4,466,0.78,starline@vendor.com,Developer
Taylor-Myers,V-628,ThinkPad-3749,M-1018,141410,58,5,0.88,4.5,395,0.83,galaxy@supplies.com,Student
Starline Distributors,V-419,ThinkPad-3749,M-1018,132160,33,2,0.88,4.8,472,0.78,galaxy@supplies.com,Student
Taylor-Myers,V-778,ThinkPad-3825,M-7302,120886,53,2,0.89,3.9,251,0.85,galaxy@systems.com,Student
NovaTech Systems,V-620,ThinkPad-3825,M-7302,122111,46,5,0.89,4.0,477,0.8,galaxy@systems.com,Student
BrightTech Supplies,V-852,ThinkPad-4103,M-4442,113239,39,5,0.82,5.0,409,0.84,galaxy@vendor.com,Gaming
Orion Technologies,V-791,ThinkPad-4103,M-4442,110242,54,6,0.82,5.0,404,0.8,galaxy@vendor.com,Gaming
Elite Vendors,V-417,ThinkPad-4436,M-9730,142049,86,4,0.81,4.5,427,0.9,orion@retailers.com,Business
NovaTech Systems,V-804,ThinkPad-4436,M-9730,135272,21,2,0.81,4.0,234,0.89,orion@retailers.com,Business
Zenith Suppliers,V-271,ThinkPad-4486,M-9540,131310,25,7,0.89,4.0,254,0.78,taylor-myers@systems.com,Student
Apex Retailers,V-925,ThinkPad-4486,M-9540,136194,27,5,0.89,4.2,409,0.81,taylor-myers@systems.com,Student
Elite Vendors,V-842,ThinkPad-4566,M-7253,149766,17,4,0.87,3.8,499,0.87,horizon@supplies.com,Gaming
Carpenter PLC,V-613,ThinkPad-4566,M-7253,137941,25,2,0.87,4.0,263,0.89,horizon@supplies.com,Gaming
Horizon Supplies,V-681,ThinkPad-4623,M-6135,135188,74,5,0.86,3.7,491,0.88,starline@retailers.com,Student
Carpenter PLC,V-583,ThinkPad-4623,M-6135,133839,77,7,0.86,4.3,241,0.9,starline@retailers.com,Student
Apex Retailers,V-686,ThinkPad-4648,M-6737,123369,54,6,0.88,4.1,489,0.8,galaxy@supplies.com,Office
Starline Distributors,V-184,ThinkPad-4648,M-6737,133251,80,6,0.88,4.5,498,0.78,galaxy@supplies.com,Office
Taylor-Myers,V-589,ThinkPad-4715,M-4736,66726,31,4,0.89,4.5,277,0.87,elite@vendor.com,Business
Galaxy Traders,V-577,ThinkPad-4715,M-4736,66738,85,2,0.89,4.5,417,0.88,elite@vendor.com,Business
Elite Vendors,V-511,ThinkPad-4801,M-2231,66081,57,3,0.84,4.1,439,0.9,novatech@traders.com,Office
Starline Distributors,V-491,ThinkPad-4801,M-2231,67456,38,4,0.84,4.2,257,0.84,novatech@traders.com,Office
Starline Distributors,V-630,ThinkPad-4852,M-2759,128704,75,4,0.85,3.5,420,0.78,apex@vendor.com,Student
NovaTech Systems,V-684,ThinkPad-4852,M-2759,136908,77,3,0.85,3.5,499,0.78,apex@vendor.com,Student
BrightTech Supplies,V-638,ThinkPad-4889,M-3807,133986,28,4,0.89,4.2,401,0.81,taylor-myers@suppliers.com,Student
Horizon Supplies,V-244,ThinkPad-4889,M-3807,126339,31,2,0.89,4.7,297,0.81,taylor-myers@suppliers.com,Student
Carpenter PLC,V-868,ThinkPad-5100,M-2135,140553,51,2,0.8,4.3,499,0.89,horizon@traders.com,Business
Elite Vendors,V-767,ThinkPad-5100,M-2135,155897,25,3,0.8,5.0,282,0.88,horizon@traders.com,Business
Zenith Suppliers,V-410,ThinkPad-5255,M-7271,90573,72,4,0.91,3.8,252,0.84,elite@vendor.com,Developer
Orion Technologies,V-359,ThinkPad-5255,M-7271,83889,58,6,0.91,4.7,448,0.87,elite@vendor.com,Developer
BrightTech Supplies,V-977,ThinkPad-5409,M-2670,50757,39,7,0.92,4.3,398,0.86,galaxy@supplies.com,Office
Apex Retailers,V-529,ThinkPad-5409,M-2670,46617,24,3,0.92,3.7,263,0.86,galaxy@supplies.com,Office
Taylor-Myers,V-918,ThinkPad-5496,M-7689,85947,66,2,0.85,3.6,221,0.8,elite@retailers.com,Business
NovaTech Systems,V-913,ThinkPad-5496,M-7689,96392,31,5,0.85,3.7,229,0.81,elite@retailers.com,Business
NovaTech Systems,V-800,ThinkPad-5659,M-5710,118017,99,2,0.86,4.3,278,0.84,zenith@suppliers.com,Student
Taylor-Myers,V-880,ThinkPad-5659,M-5710,100938,94,2,0.86,4.5,253,0.85,zenith@suppliers.com,Student
BrightTech Supplies,V-524,ThinkPad-5763,M-8095,118219,63,2,0.84,4.2,204,0.89,taylor-myers@distributors.com,Business
Orion Technologies,V-341,ThinkPad-5763,M-8095,113575,10,2,0.84,4.3,217,0.85,taylor-myers@distributors.com,Business
Starline Distributors,V-847,ThinkPad-5857,M-2671,71729,45,2,0.84,4.5,447,0.84,novatech@systems.com,Student
Elite Vendors,V-402,ThinkPad-5857,M-2671,72921,33,3,0.84,4.1,415,0.86,novatech@systems.com,Student
Starline Distributors,V-603,ThinkPad-6044,M-1863,108124,15,6,0.85,3.8,449,0.83,zenith@retailers.com,Gaming
Galaxy Traders,V-826,ThinkPad-6044,M-1863,102408,87,5,0.85,4.1,262,0.78,zenith@retailers.com,Gaming
Orion Technologies,V-232,ThinkPad-6049,M-7076,69698,100,5,0.85,5.0,383,0.84,horizon@distributors.com,Office
Taylor-Myers,V-388,ThinkPad-6049,M-7076,68008,28,2,0.85,5.0,433,0.78,horizon@distributors.com,Office
Apex Retailers,V-219,ThinkPad-6254,M-2725,61180,68,6,0.84,3.5,277,0.83,zenith@systems.com,Student
Galaxy Traders,V-404,ThinkPad-6254,M-2725,66773,56,6,0.84,4.0,404,0.84,zenith@systems.com,Student
NovaTech Systems,V-268,ThinkPad-6278,M-5362,130107,84,4,0.87,3.6,388,0.87,taylor-myers@suppliers.com,Developer
Galaxy Traders,V-206,ThinkPad-6278,M-5362,135830,74,6,0.87,3.5,266,0.84,taylor-myers@suppliers.com,Developer
BrightTech Supplies,V-718,ThinkPad-6364,M-4196,118365,81,4,0.89,4.4,410,0.79,galaxy@distributors.com,Office
Starline Distributors,V-880,ThinkPad-6364,M-4196,123268,82,2,0.89,4.8,407,0.82,galaxy@distributors.com,Office
Taylor-Myers,V-664,ThinkPad-6557,M-7290,134412,77,2,0.92,4.4,281,0.9,apex@systems.com,Developer
Zenith Suppliers,V-431,ThinkPad-6557,M-7290,120727,53,7,0.92,3.6,385,0.86,apex@systems.com,Developer
Carpenter PLC,V-640,ThinkPad-6787,M-5949,91029,24,6,0.92,3.6,208,0.89,brighttech@vendor.com,Student
Horizon Supplies,V-214,ThinkPad-6787,M-5949,84038,77,6,0.92,4.1,427,0.84,brighttech@vendor.com,Student
Zenith Suppliers,V-152,ThinkPad-6929,M-4336,107144,70,5,0.84,3.5,277,0.82,carpenter@systems.com,Office
Starline Distributors,V-459,ThinkPad-6929,M-4336,108814,35,5,0.84,4.2,296,0.81,carpenter@systems.com,Office
Orion Technologies,V-879,ThinkPad-6933,M-1539,69005,74,2,0.91,3.7,409,0.8,apex@traders.com,Developer
Galaxy Traders,V-933,ThinkPad-6933,M-1539,73553,78,3,0.91,3.5,421,0.88,apex@traders.com,Developer
Galaxy Traders,V-625,ThinkPad-6941,M-1390,78236,45,2,0.83,3.6,347,0.82,novatech@suppliers.com,Developer
Carpenter PLC,V-156,ThinkPad-6941,M-1390,81382,52,4,0.83,3.5,392,0.79,novatech@suppliers.com,Developer
Elite Vendors,V-279,ThinkPad-6982,M-1562,57059,27,6,0.83,4.5,281,0.85,zenith@traders.com,Office
Apex Retailers,V-347,ThinkPad-6982,M-1562,57420,14,5,0.83,5.0,329,0.86,zenith@traders.com,Office
Elite Vendors,V-315,ThinkPad-6998,M-4057,64786,23,6,0.89,3.6,481,0.9,starline@systems.com,Business
Orion Technologies,V-676,ThinkPad-6998,M-4057,55675,11,6,0.89,4.1,350,0.9,starline@systems.com,Business
NovaTech Systems,V-882,ThinkPad-7104,M-9515,69982,91,5,0.88,4.8,373,0.9,zenith@suppliers.com,Student
Horizon Supplies,V-373,ThinkPad-7104,M-9515,78865,100,5,0.88,4.8,369,0.87,zenith@suppliers.com,Student
Elite Vendors,V-666,ThinkPad-7109,M-1426,61114,87,5,0.9,4.1,422,0.86,carpenter@supplies.com,Business
Taylor-Myers,V-755,ThinkPad-7109,M-1426,60028,41,7,0.9,3.5,221,0.9,carpenter@supplies.com,Business
Galaxy Traders,V-795,ThinkPad-7186,M-6920,74123,67,6,0.84,4.5,491,0.81,taylor-myers@suppliers.com,Business
BrightTech Supplies,V-153,ThinkPad-7186,M-6920,67933,75,6,0.84,4.0,461,0.81,taylor-myers@suppliers.com,Business
BrightTech Supplies,V-197,ThinkPad-7586,M-7746,64293,72,4,0.86,4.8,452,0.84,horizon@suppliers.com,Developer
Galaxy Traders,V-769,ThinkPad-7586,M-7746,62536,88,3,0.86,4.5,385,0.87,horizon@suppliers.com,Developer
Apex Retailers,V-302,ThinkPad-7648,M-7036,107542,58,3,0.83,3.9,211,0.8,carpenter@systems.com,Office
NovaTech Systems,V-386,ThinkPad-7648,M-7036,97746,68,6,0.83,4.2,404,0.88,carpenter@systems.com,Office
Elite Vendors,V-125,ThinkPad-7674,M-1969,98401,46,6,0.95,4.8,426,0.83,galaxy@distributors.com,Gaming
Horizon Supplies,V-598,ThinkPad-7674,M-1969,92404,79,5,0.95,5.0,307,0.84,galaxy@distributors.com,Gaming
NovaTech Systems,V-946,ThinkPad-7700,M-5297,101127,92,6,0.8,3.5,487,0.85,zenith@distributors.com,Business
Horizon Supplies,V-790,ThinkPad-7700,M-5297,111320,92,2,0.8,3.6,210,0.84,zenith@distributors.com,Business
Starline Distributors,V-649,ThinkPad-7796,M-5007,120740,39,4,0.91,5.0,213,0.85,taylor-myers@systems.com,Gaming
Orion Technologies,V-592,ThinkPad-7796,M-5007,140686,41,5,0.91,5.0,234,0.89,taylor-myers@systems.com,Gaming
Zenith Suppliers,V-747,ThinkPad-7828,M-5789,93945,74,4,0.9,4.0,219,0.87,taylor-myers@supplies.com,Business
Apex Retailers,V-505,ThinkPad-7828,M-5789,104170,24,3,0.9,4.0,369,0.9,taylor-myers@supplies.com,Business
Galaxy Traders,V-376,ThinkPad-7949,M-4427,63741,54,7,0.95,4.5,336,0.87,zenith@suppliers.com,Gaming
NovaTech Systems,V-291,ThinkPad-7949,M-4427,74418,61,5,0.95,4.3,443,0.87,zenith@suppliers.com,Gaming
Orion Technologies,V-268,ThinkPad-8054,M-6337,88935,67,7,0.82,5.0,251,0.82,horizon@supplies.com,Student
BrightTech Supplies,V-823,ThinkPad-8054,M-6337,91633,21,6,0.82,4.3,464,0.82,horizon@supplies.com,Student
BrightTech Supplies,V-557,ThinkPad-8182,M-2701,144415,55,6,0.85,3.7,284,0.85,galaxy@traders.com,Office
Carpenter PLC,V-117,ThinkPad-8182,M-2701,149094,99,5,0.85,3.5,448,0.83,galaxy@traders.com,Office
Elite Vendors,V-663,ThinkPad-8235,M-8947,115695,69,2,0.82,3.9,256,0.85,zenith@supplies.com,Office
BrightTech Supplies,V-952,ThinkPad-8235,M-8947,104230,28,5,0.82,3.5,485,0.85,zenith@supplies.com,Office
Horizon Supplies,V-579,ThinkPad-8406,M-9867,122225,25,4,0.81,4.5,364,0.84,starline@distributors.com,Developer
NovaTech Systems,V-357,ThinkPad-8406,M-9867,118843,47,7,0.81,4.6,437,0.78,starline@distributors.com,Developer
Orion Technologies,V-327,ThinkPad-8446,M-6455,114761,10,2,0.9,3.6,227,0.83,galaxy@distributors.com,Developer
Carpenter PLC,V-617,ThinkPad-8446,M-6455,112048,92,5,0.9,3.5,416,0.84,galaxy@distributors.com,Developer
Zenith Suppliers,V-784,ThinkPad-8546,M-6336,120702,94,5,0.87,3.9,232,0.88,galaxy@retailers.com,Office
Orion Technologies,V-478,ThinkPad-8546,M-6336,127035,38,3,0.87,4.3,228,0.87,galaxy@retailers.com,Office
Apex Retailers,V-101,ThinkPad-8613,M-9412,148459,92,2,0.92,3.7,357,0.85,brighttech@systems.com,Office
Elite Vendors,V-763,ThinkPad-8613,M-9412,147021,37,5,0.92,3.5,280,0.83,brighttech@systems.com,Office
NovaTech Systems,V-485,ThinkPad-8778,M-4329,64681,77,2,0.87,4.6,474,0.9,starline@suppliers.com,Business
Galaxy Traders,V-450,ThinkPad-8778,M-4329,68561,99,2,0.87,4.6,220,0.9,starline@suppliers.com,Business
Galaxy Traders,V-266,ThinkPad-8885,M-4229,48524,33,6,0.86,3.8,439,0.84,orion@retailers.com,Student
Elite Vendors,V-400,ThinkPad-8885,M-4229,56654,46,4,0.86,4.4,264,0.82,orion@retailers.com,Student
NovaTech Systems,V-687,ThinkPad-8923,M-7925,85351,45,2,0.9,4.3,326,0.82,apex@systems.com,Student
Orion Technologies,V-887,ThinkPad-8923,M-7925,84691,56,2,0.9,5.0,456,0.78,apex@systems.com,Student
Horizon Supplies,V-615,ThinkPad-8966,M-4459,83482,43,3,0.85,3.5,493,0.86,apex@supplies.com,Student
Carpenter PLC,V-679,ThinkPad-8966,M-4459,84777,46,4,0.85,3.6,225,0.8,apex@supplies.com,Student
Carpenter PLC,V-726,ThinkPad-9054,M-4494,108730,27,2,0.88,3.5,255,0.9,apex@systems.com,Student
Galaxy Traders,V-595,ThinkPad-9054,M-4494,110418,57,4,0.88,3.5,465,0.85,apex@systems.com,Student
Horizon Supplies,V-181,ThinkPad-9122,M-5143,69905,95,5,0.86,4.4,398,0.81,apex@traders.com,Business
Starline Distributors,V-972,ThinkPad-9122,M-5143,78736,85,6,0.86,4.4,404,0.86,apex@traders.com,Business
Orion Technologies,V-271,ThinkPad-9204,M-9457,110414,27,7,0.8,4.8,436,0.85,elite@systems.com,Student
BrightTech Supplies,V-670,ThinkPad-9204,M-9457,95797,34,5,0.8,4.9,347,0.85,elite@systems.com,Student
Apex Retailers,V-130,ThinkPad-9310,M-6325,126589,45,5,0.83,4.4,328,0.84,novatech@suppliers.com,Office
Zenith Suppliers,V-161,ThinkPad-9310,M-6325,129439,23,3,0.83,5.0,463,0.86,novatech@suppliers.com,Office
Elite Vendors,V-449,ThinkPad-9403,M-1245,82303,86,5,0.93,4.4,253,0.84,galaxy@suppliers.com,Student
Starline Distributors,V-888,ThinkPad-9403,M-1245,88027,89,2,0.93,4.1,449,0.78,galaxy@suppliers.com,Student
Horizon Supplies,V-272,ThinkPad-9431,M-6715,99537,44,7,0.86,3.7,247,0.9,apex@traders.com,Student
NovaTech Systems,V-455,ThinkPad-9431,M-6715,109578,85,6,0.86,4.0,242,0.87,apex@traders.com,Student
BrightTech Supplies,V-434,ThinkPad-9590,M-2032,64120,77,6,0.81,4.1,289,0.87,elite@suppliers.com,Gaming
Carpenter PLC,V-973,ThinkPad-9590,M-2032,71069,41,7,0.81,4.4,238,0.88,elite@suppliers.com,Gaming
NovaTech Systems,V-688,ThinkPad-9660,M-1795,125820,98,7,0.88,3.8,244,0.83,carpenter@suppliers.com,Gaming
Horizon Supplies,V-852,ThinkPad-9660,M-1795,118515,77,3,0.88,4.0,243,0.9,carpenter@suppliers.com,Gaming
Orion Technologies,V-289,ThinkPad-9786,M-4677,115712,17,5,0.88,4.0,357,0.89,horizon@retailers.com,Gaming
Carpenter PLC,V-957,ThinkPad-9786,M-4677,107040,15,3,0.88,4.0,423,0.83,horizon@retailers.com,Gaming
Horizon Supplies,V-316,ThinkPad-9883,M-7325,123870,62,4,0.91,4.1,497,0.83,orion@retailers.com,Developer
Zenith Suppliers,V-687,ThinkPad-9883,M-7325,110708,42,5,0.91,3.7,235,0.86,orion@retailers.com,Developer
Elite Vendors,V-670,ThinkPad-9902,M-5721,126563,37,7,0.89,3.5,399,0.86,zenith@supplies.com,Developer
Carpenter PLC,V-556,ThinkPad-9902,M-5721,113983,46,3,0.89,3.5,379,0.89,zenith@supplies.com,Developer
Taylor-Myers,V-550,ThinkPad-9987,M-2591,81400,61,4,0.85,4.1,299,0.82,brighttech@supplies.com,Student
